681452378,FALSE,finalized,3,2/25/15 1:50,negative,1,Late Flight,1,United,,Csqd,,0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,"[41.9653255, -87.87535719]",2/20/15 14:41,5.68903E+17,"Vail, CO",Mountain Time (US & Canada)
681452385,FALSE,finalized,3,2/25/15 1:32,negative,0.6718,Can't Tell,0.3435,United,,johnwoodRTR,,0,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,"[37.78736562, -122.40865161]",2/20/15 14:32,5.68901E+17,Hong Kong,Eastern Time (US & Canada)
681452421,FALSE,finalized,3,2/25/15 9:42,positive,0.6561,,,United,,d_goodspeed,,0,â€œ@united: @d_goodspeed We will follow up with our Maintenance team. Thanks for the tweet. ^KPâ€ù THANK YOU!  United Cares!,"[33.63992689, -84.44705534]",2/20/15 13:25,5.68884E+17,USA,Central Time (US & Canada)
681452433,FALSE,finalized,3,2/25/15 9:46,negative,0.6747,Bad Flight,0.3477,United,,d_goodspeed,,0,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,"[33.64314381, -84.44252134]",2/20/15 13:14,5.68881E+17,USA,Central Time (US & Canada)
681452458,FALSE,finalized,3,2/25/15 2:26,negative,1,Customer Service Issue,1,United,,_jesseeka,,0,@united your customer service is crap.,"[42.37525611, -71.24042938]",2/20/15 12:01,5.68863E+17,Massachusetts,Eastern Time (US & Canada)
681452504,FALSE,finalized,3,2/25/15 2:45,positive,0.7185,,,United,,datachick,,0,Thank you @united for your prompt assistance.,"[43.68346133, -79.61394084]",2/20/15 10:39,5.68842E+17,"Toronto, ON",Eastern Time (US & Canada)
681452508,FALSE,finalized,3,2/25/15 9:52,positive,1,,,United,,SoyCoder,,0,@united thanks for more timely updates.,"[45.58977875, -122.59182952]",2/20/15 10:20,5.68838E+17,,Central Time (US & Canada)
681452528,FALSE,finalized,3,2/25/15 7:55,negative,1,Customer Service Issue,0.3555,United,,paul_chard63,,1,@united your website is a complete joke when using safari!,"[28.34834331, -81.48581918]",2/20/15 9:58,5.68832E+17,"Celebration, FL ",Eastern Time (US & Canada)
681452531,FALSE,finalized,3,2/25/15 9:12,neutral,1,,,United,,LifeofPL,,0,@united I'm in another country - please Cancelled Flight my reservation. I've booked through Swiss air,"[25.07815796, 55.13798672]",2/20/15 9:57,5.68832E+17,,
681452541,FALSE,finalized,3,2/25/15 9:33,negative,0.656,Late Flight,0.3555,United,,SoyCoder,,1,@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious,"[45.58986727, -122.59182577]",2/20/15 9:49,5.6883E+17,,Central Time (US & Canada)
681452545,FALSE,finalized,3,2/25/15 10:37,negative,1,Late Flight,1,United,,hplager,,0,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.","[37.6202411, -122.3883092]",2/20/15 9:42,5.68828E+17,Bay Area,Quito
681452554,FALSE,finalized,3,2/25/15 3:23,neutral,1,,,United,,LifeofPL,,0,"@united so going forward, I shouldn't be Flight Booking Problems Star Alliance flights through the United App?","[25.0779704, 55.13808289]",2/20/15 9:33,5.68826E+17,,
681452560,FALSE,finalized,3,2/25/15 8:21,negative,1,Flight Booking Problems,0.6954,United,,LifeofPL,,0,@united uh - I booked it through the UA website. Why the price change?,"[25.07772121, 55.13822432]",2/20/15 9:15,5.68821E+17,,
681452574,FALSE,finalized,3,2/25/15 1:26,neutral,0.6832,,0,United,,OliviaFett,,0,"â€œ@united: @LRuns4Cupcakes Please DM details, we'd like to help if you need assistance. ^KPâ€ù @ClarkHoward #Another #Airlines #Issues","[30.15481071, -95.43911291]",2/20/15 8:53,5.68816E+17,"Texas, duh! ",
681452581,FALSE,finalized,3,2/25/15 4:59,negative,1,Customer Service Issue,0.6317,United,,LifeofPL,,0,@united - please help regarding PNR A3ZZ0F. Why am I now waitlisted for a flight?,"[25.0776918, 55.13824067]",2/20/15 8:47,5.68814E+17,,
681452613,FALSE,finalized,3,2/25/15 0:45,positive,1,,,United,,jonatzzValdez,,0,@united good fly!! #United #businessFirst,"[29.98445184, -95.33224657]",2/20/15 8:07,5.68804E+17,Mexico,Central Time (US & Canada)
681452649,FALSE,finalized,3,2/25/15 4:30,negative,1,Late Flight,0.6754,United,,Eileen429,,0,@united or you'll Cancelled Flight my flight like you just did,"[37.62025528, -122.38832698]",2/20/15 7:00,5.68787E+17,"Red Bank, NJ",Central Time (US & Canada)
681452664,FALSE,finalized,3,2/25/15 7:11,negative,1,Late Flight,0.6598,United,,RobTrongone,,0,"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!","[40.62387603, -74.30164717]",2/20/15 6:12,5.68775E+17,New Jersey,
681452710,FALSE,finalized,3,2/25/15 7:32,neutral,0.3466,,0,United,,jnostrant,,0,@united I'll be impressed if I actually get a response! _Ÿ˜œ,"[37.78194753, -122.43412918]",2/20/15 0:56,5.68696E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681452718,FALSE,finalized,3,2/25/15 2:15,negative,1,Customer Service Issue,1,United,,JerikaPhelps,,0,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,"[37.62068265, -122.38816957]",2/19/15 23:43,5.68677E+17,,
681452727,FALSE,finalized,3,2/25/15 1:26,positive,1,,,United,,bren8oh8,,0,"@united Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.","[40.7868699, -111.9790833]",2/19/15 23:13,5.6867E+17,SoCal is where my mind stays,
681452738,FALSE,finalized,3,2/25/15 3:27,negative,1,Bad Flight,0.3507,United,,RobTrongone,,0,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,"[40.69758992, -74.25047478]",2/19/15 22:20,5.68657E+17,New Jersey,
681452744,FALSE,finalized,3,2/25/15 3:27,neutral,0.6267,,,United,,bren8oh8,,0,@united thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK,"[40.7697595, -111.974937]",2/19/15 22:12,5.68654E+17,SoCal is where my mind stays,
681452752,FALSE,finalized,3,2/25/15 3:00,positive,1,,,United,,JerikaPhelps,,0,@united Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,"[33.82063563, -116.50768141]",2/19/15 21:53,5.6865E+17,,
681452760,FALSE,finalized,3,2/25/15 1:49,negative,1,Customer Service Issue,1,United,,jnostrant,,0,"@united here is my case id 8473573. Requested on 2/5, now it's 2/19... 7-10 days I'll get a response, BS!","[37.78508121, -122.41114577]",2/19/15 21:32,5.68644E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681452766,FALSE,finalized,3,2/25/15 4:08,neutral,0.6804,,0,United,,stephaniefoos,,0,@united what is your plan to reduce delays?,"[40.71288929, -74.16612474]",2/19/15 21:12,5.68639E+17,"Boston, MA",Alaska
681452775,FALSE,finalized,3,2/25/15 5:37,negative,0.6687,Late Flight,0.6687,United,,Sandarella03,,0,"@united nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course","[40.68612449, -74.18465897]",2/19/15 20:27,5.68628E+17,"St. Louis, MO",Central Time (US & Canada)
681452784,FALSE,finalized,3,2/25/15 7:30,negative,1,Cancelled Flight,0.6871,United,,stephaniefoos,,0,@united Yes my flight was rebooked. I'm just losing trust in you if I want to get anywhere on time.,"[40.69522398, -74.1760931]",2/19/15 20:06,5.68623E+17,"Boston, MA",Alaska
681452788,FALSE,finalized,3,2/25/15 4:24,neutral,1,,,United,,SupaZ22,,0,@united what do you have in mind?,"[37.6205514, -122.3867929]",2/19/15 19:47,5.68618E+17,"Chicago, Illinois.",Eastern Time (US & Canada)
681452789,FALSE,finalized,3,2/25/15 4:48,negative,1,Late Flight,0.7113,United,,stephaniefoos,,0,@united I'm over you. Evry 1st flight I take w/ you is delayed &amp; evry 2nd is on time so its missed evry time. #lastflightofthenight #breakup,"[40.69482181, -74.17458032]",2/19/15 19:43,5.68617E+17,"Boston, MA",Alaska
681452791,FALSE,finalized,3,2/25/15 4:42,negative,0.6908,Flight Attendant Complaints,0.3477,United,,SupaZ22,,0,@united it is cool. Your customer told me they didn't care either. It is expected,"[37.6209902, -122.3867265]",2/19/15 19:39,5.68616E+17,"Chicago, Illinois.",Eastern Time (US & Canada)
681452800,FALSE,finalized,3,2/25/15 8:20,negative,1,Late Flight,1,United,,SupaZ22,,0,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. _Ÿ˜_,"[37.6208766, -122.3867929]",2/19/15 19:21,5.68611E+17,"Chicago, Illinois.",Eastern Time (US & Canada)
681452804,FALSE,finalized,3,2/25/15 5:08,negative,1,Late Flight,0.6669,United,,Sandarella03,,0,@united stuck on Tarmac for the last hour. Can I have a beer?,"[40.6867848, -74.18351089]",2/19/15 19:12,5.68609E+17,"St. Louis, MO",Central Time (US & Canada)
681452815,FALSE,finalized,3,2/25/15 8:34,neutral,0.6831,,,United,,TheLunchBelle,,0,"@united @HiltonWorldwide @Caravannyc @MaysvilleNYC 
Let's go! Join me on my first trip back to NYCâ€_as a tourist: 
http://t.co/egaEjtRGLb","[34.06143413, -118.39787418]",2/19/15 18:52,5.68604E+17,LA / NYC,Eastern Time (US & Canada)
681452830,FALSE,finalized,3,2/25/15 2:59,neutral,0.6814,,,United,,viahailey,,0,@united your flights are really cheap what's the catch,"[38.21327338, -85.76378195]",2/19/15 18:09,5.68593E+17,"Louisville, KY. ",
681452833,FALSE,finalized,3,2/25/15 7:50,negative,1,Customer Service Issue,0.6572,United,,acmejla,,1,@united 5.5hrs Late Flightr and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,"[38.94549594, -77.45193731]",2/19/15 18:03,5.68592E+17,"Carmel, IN",Eastern Time (US & Canada)
681452841,FALSE,finalized,3,2/25/15 3:39,positive,1,,,United,,darrylwalter,,0,@united Leaving soon. Thanks!,"[40.77395906, -73.8746932]",2/19/15 17:54,5.68589E+17,"ÃœT: 38.988512,-77.161145",Eastern Time (US & Canada)
681452863,FALSE,finalized,3,2/25/15 8:31,negative,1,Late Flight,1,United,,BrianReinert1,,1,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,"[37.63404103, -122.40313084]",2/19/15 17:14,5.68579E+17,Las Vegas & Atlanta,Eastern Time (US & Canada)
681452895,FALSE,finalized,3,2/25/15 6:54,negative,0.6856,Late Flight,0.3593,United,,cptrice,,0,@united one hour after departure time and still no update!,"[39.99869322, -82.88004055]",2/19/15 16:47,5.68573E+17,Chicago,
681452909,FALSE,finalized,3,2/25/15 7:38,negative,1,Cancelled Flight,0.3711,United,,Czone12,,1,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,"[37.99311597, -84.52114659]",2/19/15 16:17,5.68565E+17,lexington KY,
681452912,FALSE,finalized,3,2/25/15 7:08,negative,1,Customer Service Issue,1,United,,Czone12,,0,"@united thanks for trying to take my money without notice. In any other industry, you Cancelled Flight a service, a refund is issued. Contâ€_","[37.99311597, -84.52114659]",2/19/15 16:16,5.68565E+17,lexington KY,
681452922,FALSE,finalized,3,2/25/15 9:12,negative,0.6702,Late Flight,0.6702,United,,cptrice,,0,@united an update on flight 5979 would be great!,"[39.99838284, -82.88068344]",2/19/15 16:11,5.68563E+17,Chicago,
681452988,FALSE,finalized,3,2/25/15 4:10,negative,1,Can't Tell,1,United,,BrianReinert1,,0,@united smiling? NOT!!,"[35.23908248, -120.64078264]",2/19/15 14:34,5.68539E+17,Las Vegas & Atlanta,Eastern Time (US & Canada)
681452990,FALSE,finalized,3,2/25/15 7:50,negative,1,Late Flight,1,United,,BrianReinert1,,0,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!","[35.23896405, -120.64046203]",2/19/15 14:33,5.68539E+17,Las Vegas & Atlanta,Eastern Time (US & Canada)
681453052,FALSE,finalized,3,2/25/15 4:00,positive,1,,,United,,vmnkishore,,0,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,"[40.71517211, -74.01453422]",2/19/15 12:50,5.68513E+17,Mysore : London : New York,London
681453074,FALSE,finalized,3,2/25/15 2:23,negative,1,Customer Service Issue,0.6476,United,,bwood,,0,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,"[37.61907, -122.38607]",2/19/15 12:11,5.68503E+17,San Diego,Pacific Time (US & Canada)
681453102,FALSE,finalized,3,2/25/15 3:39,negative,1,Late Flight,1,United,,SleazyC_,,1,@united flight UA5631 from SFO to Burbank has been delayed twice now. Still no plane in sight. Get it together.,"[37.61821986, -122.38745399]",2/19/15 11:22,5.68491E+17,"Bushwick, Bkln",Pacific Time (US & Canada)
681453127,FALSE,finalized,3,2/25/15 7:22,positive,0.6842,,0,United,,LeanneComedy,,0,@united so sorry. I ended up on US Air flight. Thank you though for getting back to me:),"[35.8924655, -84.19243176]",2/19/15 10:19,5.68475E+17,,Eastern Time (US & Canada)
681453179,FALSE,finalized,3,2/25/15 9:38,neutral,0.6507,,0,United,,ellieINchicago,,0,@united you need to follow me I order for me to DM....,"[34.06979432, -117.57757056]",2/19/15 9:14,5.68459E+17,"Chicago, IL",Central Time (US & Canada)
681453338,FALSE,finalized,3,2/25/15 9:56,neutral,0.6955,,0,United,,devonmonique,,0,@united I live abroad and am Flight Booking Problems flights for when I come visit the states :(,"[13.71241507, 100.60468537]",2/19/15 2:25,5.68356E+17,"shanghai, china. ",Wellington
681453357,FALSE,finalized,3,2/25/15 6:47,negative,1,Lost Luggage,1,United,,ellieINchicago,,0,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,"[34.06978184, -117.57752166]",2/19/15 0:51,5.68332E+17,"Chicago, IL",Central Time (US & Canada)
681453359,FALSE,finalized,3,2/25/15 5:56,negative,1,Lost Luggage,0.6667,United,,ellieINchicago,,0,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...,"[34.06071437, -117.59814212]",2/19/15 0:37,5.68329E+17,"Chicago, IL",Central Time (US & Canada)
681453396,FALSE,finalized,3,2/25/15 6:50,neutral,0.7041,,,United,,KarlSoule,,0,@united done as requested.,"[1.3523078, 103.8637764]",2/18/15 21:26,5.68281E+17,Singapore,Singapore
681453428,FALSE,finalized,3,2/25/15 8:19,negative,1,Bad Flight,0.6927,United,,marylkrupa,,1,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!","[38.78438914, -104.72749614]",2/18/15 20:32,5.68267E+17,"Detroit, Michigan ",
681453498,FALSE,finalized,3,2/25/15 5:44,neutral,1,,,United,,MichHardyTV,,0,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!","[-33.87144962, 151.20821275]",2/18/15 18:45,5.6824E+17,Sydney,Hawaii
681453500,FALSE,finalized,3,2/25/15 7:11,negative,1,Late Flight,1,United,,vassko,,0,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,"[41.97826134, -87.91247425]",2/18/15 18:40,5.68239E+17,"San Francisco, CA",Pacific Time (US & Canada)
681453527,FALSE,finalized,3,2/25/15 2:58,neutral,0.6383,,,United,,ghidinelli,,0,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,"[35.21498347, -80.96071981]",2/18/15 18:09,5.68231E+17,"San Francisco, California",Pacific Time (US & Canada)
681453555,FALSE,finalized,3,2/25/15 9:52,neutral,0.6416,,0,United,,GaryMartinNYC,,0,@united Flight 280,"[40.74389886, -74.12493599]",2/18/15 17:15,5.68217E+17,New York City,Eastern Time (US & Canada)
681453559,FALSE,finalized,3,2/25/15 7:37,positive,1,,,United,,bryce_carey,,0,@united is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,"[29.98425706, -95.34407392]",2/18/15 17:07,5.68215E+17,NC,Eastern Time (US & Canada)
681453582,FALSE,finalized,3,2/25/15 7:15,negative,1,Can't Tell,0.6647,United,,havecl,,1,@united A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,"[40.03395098, -105.24950187]",2/18/15 16:27,5.68205E+17,,
681453618,FALSE,finalized,3,2/25/15 9:38,neutral,1,,,United,,ghidinelli,,0,@united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,"[41.98084325, -87.90939435]",2/18/15 15:34,5.68192E+17,"San Francisco, California",Pacific Time (US & Canada)
681453709,FALSE,finalized,3,2/25/15 2:13,negative,0.6632,Lost Luggage,0.6632,United,,ASID_CEO,,0,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.","[33.5089001, -112.02901444]",2/18/15 13:52,5.68166E+17,"Washington, DC",Central Time (US & Canada)
681453720,FALSE,finalized,3,2/25/15 8:25,negative,1,Can't Tell,1,United,,OldMarks,,1,@united this may be the last time I fly your airline.,"[38.94494175, -77.45367931]",2/18/15 13:45,5.68164E+17,"Mobile, AL.",Central Time (US & Canada)
681453723,FALSE,finalized,3,2/25/15 9:18,negative,1,Flight Attendant Complaints,0.3556,United,,dbmain,,1,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466","[41.98160558, -87.90496847]",2/18/15 13:35,5.68162E+17,,
681453789,FALSE,finalized,3,2/25/15 8:51,negative,1,Late Flight,1,United,,TammyJacksonEJ,,0,@united. Thanks United for the no running water and Late Flight flight from Grand Rapids to Denver,"[39.85823091, -104.67802376]",2/18/15 10:18,5.68112E+17,,Quito
681453793,FALSE,finalized,3,2/25/15 2:22,negative,1,Customer Service Issue,0.6484,United,,eatgregeat,,0,"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.","[29.97877958, -95.33246329]",2/18/15 10:08,5.6811E+17,,Eastern Time (US & Canada)
681453803,FALSE,finalized,3,2/25/15 4:15,neutral,1,,,United,,willyvideo,,0,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,"[37.62006843, -122.38822083]",2/18/15 9:43,5.68104E+17,,Pacific Time (US & Canada)
681453819,FALSE,finalized,3,2/25/15 4:29,negative,1,Can't Tell,0.6821,United,,eatgregeat,,0,@united - with airport self checkin your only option I'm now your employee. Training was a bitch. Send my paycheck asap.,"[29.98605741, -90.25189405]",2/18/15 8:59,5.68092E+17,,Eastern Time (US & Canada)
681453862,FALSE,finalized,3,2/25/15 9:46,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,. @united you know your updates every 6 hours telling me you don't know where my bags are is also equally irritating. #ColtsMissingBags,"[33.75357228, -116.36206155]",2/18/15 6:54,5.68061E+17,All Over The World,
681453891,FALSE,finalized,3,2/25/15 3:49,negative,1,Bad Flight,0.6816,United,,Tony_Ciccolella,,0,"@united if you're listening, why are you the lowest provider of inflight wifi? Get with the times!","[37.94357634, -121.69565906]",2/18/15 4:26,5.68024E+17,"Brentwood, CA",Pacific Time (US & Canada)
681453916,FALSE,finalized,3,2/25/15 2:29,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united How can you not know where my bags are?  You knew where they were 6 hours ago. You are killing me!  Worst service. Ever.,"[33.75538818, -116.36197002]",2/17/15 23:41,5.67952E+17,All Over The World,
681453925,FALSE,finalized,3,2/25/15 9:33,negative,1,Lost Luggage,0.7021,United,,ColtSTaylor,,0,@united how come I have no baggage updates.,"[33.75536802, -116.36197857]",2/17/15 22:52,5.6794E+17,All Over The World,
681453926,FALSE,finalized,3,2/25/15 3:44,negative,1,longlines,0.6442,United,,melissaklurman,,0,"@united Thanks for your response. Bags came, but it was a long wait and priority tags weren't honored at all. Disappointing","[40.79971517, -74.25960937]",2/17/15 22:50,5.67939E+17,"Montclair, NJ",Quito
681453931,FALSE,finalized,3,2/25/15 1:59,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,"[33.75539049, -116.36196163]",2/17/15 22:12,5.6793E+17,All Over The World,
681453932,FALSE,finalized,3,2/25/15 6:24,negative,1,Late Flight,1,United,,MattBellingeri,,0,@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,"[37.62063433, -122.38946673]",2/17/15 22:04,5.67928E+17,"San Francisco, CA",Quito
681453936,FALSE,finalized,3,2/25/15 8:20,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united I want my bags. There is vital equipment in there. You are royally screwing me. I'm cranky and want an update.,"[33.75539049, -116.36196163]",2/17/15 21:53,5.67925E+17,All Over The World,
681453940,FALSE,finalized,3,2/25/15 9:13,negative,0.3452,Can't Tell,0.3452,United,,Tgoody9,,0,"@united unless it's on you guys, im good.","[27.98622757, -82.5414547]",2/17/15 21:39,5.67921E+17,"Sarasota, Florida ",Central Time (US & Canada)
681453943,FALSE,finalized,3,2/25/15 3:03,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,"@united missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.","[33.75348859, -116.36209633]",2/17/15 21:32,5.6792E+17,All Over The World,
681453944,FALSE,finalized,3,2/25/15 3:45,negative,1,Lost Luggage,1,United,,ColtSTaylor,,1,@united Where are my bags!!!  They weren't in LAX like your promised.  9 out of 10 things today were a mess today because of you.,"[33.75348859, -116.36209633]",2/17/15 21:31,5.67919E+17,All Over The World,
681453946,FALSE,finalized,3,2/25/15 9:22,positive,1,,,United,,ClaudiaStClair,,0,@united received my bag. I appreciate taking care of the matter and following up!,"[40.54989958, -111.90404484]",2/17/15 21:28,5.67919E+17,"Salt Lake City, Utah",Mountain Time (US & Canada)
681453952,FALSE,finalized,3,2/25/15 7:20,negative,1,Lost Luggage,1,United,,ShawnMMcCarthy,,0,"@united ""federal regulation prohibits you being separated from your bag""...yet you lose our bag and that's okay","[36.08651969, -115.13942786]",2/17/15 20:23,5.67902E+17,"NA, SA, Europe",Eastern Time (US & Canada)
681453953,FALSE,finalized,3,2/25/15 7:13,negative,1,Flight Attendant Complaints,0.6447,United,,ShawnMMcCarthy,,0,@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,"[36.08652135, -115.13941959]",2/17/15 20:22,5.67902E+17,"NA, SA, Europe",Eastern Time (US & Canada)
681453962,FALSE,finalized,3,2/25/15 5:29,positive,0.669,,0,United,,ColtSTaylor,,0,@united The only thing you fella have done right today is get me to the pacific time zone.,"[34.01019938, -117.42860927]",2/17/15 19:55,5.67895E+17,All Over The World,
681453963,FALSE,finalized,3,2/25/15 5:30,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united Ugh.  My bags were sent to Palm Springs and not to LAX as promised.  They better be at the hotel when I get there.,"[34.01352255, -117.44528297]",2/17/15 19:55,5.67895E+17,All Over The World,
681453972,FALSE,finalized,3,2/25/15 9:58,negative,1,Bad Flight,1,United,,samsonola,,0,@united when will you offer real food in american clubs like the amazing food you offer in Heathrow?,"[41.9797415, -87.9099894]",2/17/15 19:40,5.67891E+17,New Orleans,Central Time (US & Canada)
681453984,FALSE,finalized,3,2/25/15 1:35,negative,1,Lost Luggage,1,United,,mbbaker78,,0,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that.","[40.84018945, -73.93737649]",2/17/15 19:13,5.67885E+17,"New York, NY",
681454012,FALSE,finalized,3,2/25/15 6:38,positive,1,,,United,,MitWinter40,,1,@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.,"[38.88839871, -94.62041633]",2/17/15 18:04,5.67867E+17,Kansas City,
681454016,FALSE,finalized,3,2/25/15 8:10,neutral,1,,,United,,FAiRChicago,,1,@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,"[42.04836196, -87.74130154]",2/17/15 17:48,5.67863E+17,"Chicago, IL",
681454018,FALSE,finalized,3,2/25/15 7:24,negative,1,Late Flight,0.3419,United,,Tgoody9,,0,@united I've been doing this for 15 years and I've never had this many issues with any other airline.,"[40.69428253, -74.17219198]",2/17/15 17:47,5.67863E+17,"Sarasota, Florida ",Central Time (US & Canada)
681454019,FALSE,finalized,3,2/25/15 7:46,negative,1,Late Flight,0.3612,United,,Tgoody9,,0,@united haha that's fine. Still won't fly @united ever again. Seems like you guys have more problems than anyone else.,"[40.69429232, -74.17208436]",2/17/15 17:46,5.67863E+17,"Sarasota, Florida ",Central Time (US & Canada)
681454069,FALSE,finalized,3,2/25/15 1:48,negative,1,Late Flight,1,United,,lisakaysolomon,,0,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.,"[37.61833841, -122.38389799]",2/17/15 15:35,5.6783E+17,"San Francisco, CA",
681454071,FALSE,finalized,3,2/25/15 3:50,negative,1,Late Flight,1,United,,lisakaysolomon,,0,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun,"[37.61859126, -122.38385699]",2/17/15 15:32,5.67829E+17,"San Francisco, CA",
681454106,FALSE,finalized,3,2/25/15 3:42,negative,1,Customer Service Issue,0.6929,United,,coolingpie,,0,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to ""fly"" united","[45.58931882, -122.5959928]",2/17/15 14:35,5.67815E+17,the questions district,Eastern Time (US & Canada)
681454126,FALSE,finalized,3,2/25/15 3:52,neutral,0.7083,,0,United,,ColtSTaylor,,0,"@united Well, It's LA and then a 2hr+ car ride to a dark Palm Springs technically. Maybe I'll get bumped to 1st class Den to PHL on Friday:)","[39.85861725, -104.67232956]",2/17/15 14:10,5.67808E+17,All Over The World,
681454158,FALSE,finalized,3,2/25/15 8:03,neutral,1,,,United,,ColtSTaylor,,0,@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,"[39.85861339, -104.67232131]",2/17/15 13:22,5.67796E+17,All Over The World,
681454193,TRUE,golden,211,,negative,1,Cancelled Flight,1,United,negative,realmikesmith,Cancelled Flight,0,@united So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?,"[26.37852293, -81.78472152]",2/17/15 12:10,5.67778E+17,Chicago,Eastern Time (US & Canada)
681454195,FALSE,finalized,3,2/25/15 6:24,positive,0.6522,,,United,,ColtSTaylor,,0,@united looks like I'm settled in to where I'm going.  Thx.,"[39.85871934, -104.67371484]",2/17/15 11:59,5.67775E+17,All Over The World,
681454207,FALSE,finalized,3,2/25/15 2:23,negative,1,Flight Attendant Complaints,1,United,,DGomezPearlberg,,1,@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!,"[40.70773298, -74.17069948]",2/17/15 11:29,5.67768E+17,NYC,Eastern Time (US & Canada)
681454212,FALSE,finalized,3,2/25/15 1:02,negative,1,Bad Flight,0.6481,United,,DGomezPearlberg,,1,@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!,"[40.70749747, -74.17084113]",2/17/15 11:27,5.67767E+17,NYC,Eastern Time (US & Canada)
681454275,FALSE,finalized,3,2/25/15 8:41,positive,1,,,United,,ClaudiaStClair,,0,@united I appreciate the follow up.,"[40.35805521, -111.78241283]",2/17/15 9:11,5.67733E+17,"Salt Lake City, Utah",Mountain Time (US & Canada)
